image_filename,category,bottle_type,durability_score,chemical_safety_score,ergonomics_score
00003807.jpg,Water Bottle,water_bottle,7,8,6
00004524.jpg,Water Bottle,water_bottle,8,9,8
00004969.jpg,Soda Bottle,soda_bottle,8,8,9
00002303.jpg,Water Bottle,water_bottle,7,9,8
00001947.jpg,Soda Bottle,soda_bottle,8,9,8
00004518.jpg,Beer Bottles,beer_bottles,7,6,8
00001702.jpg,Wine Bottle,wine_bottle,7,7,6
00000651.jpg,Wine Bottle,wine_bottle,8,8,7
00001214.jpg,Soda Bottle,soda_bottle,5,8,9
00004997.jpg,Plastic Bottles,plastic_bottles,9,9,9
00002712.jpg,Soda Bottle,soda_bottle,9,7,7
00003600.jpg,Plastic Bottles,plastic_bottles,5,8,9
00002019.jpg,Soda Bottle,soda_bottle,5,7,6
00001254.jpg,Water Bottle,water_bottle,7,8,9
00000072.jpg,Beer Bottles,beer_bottles,9,9,8
00000220.jpg,Wine Bottle,wine_bottle,9,7,9
00003281.jpg,Plastic Bottles,plastic_bottles,9,7,7
00000466.jpg,Wine Bottle,wine_bottle,8,9,9
00003308.jpg,Wine Bottle,wine_bottle,5,9,6
00004582.jpg,Water Bottle,water_bottle,6,8,9
00004719.jpg,Beer Bottles,beer_bottles,5,7,9
00000968.jpg,Plastic Bottles,plastic_bottles,5,9,8
00003780.jpg,Wine Bottle,wine_bottle,7,8,9
00000361.jpg,Beer Bottles,beer_bottles,6,9,6
00001385.jpg,Wine Bottle,wine_bottle,9,9,8
00003189.jpg,Beer Bottles,beer_bottles,6,9,6
00002607.jpg,Plastic Bottles,plastic_bottles,6,7,9
00004283.jpg,Soda Bottle,soda_bottle,5,6,9
00004283.jpg,Water Bottle,water_bottle,5,9,9
00002236.jpg,Wine Bottle,wine_bottle,5,9,9
00002215.jpg,Plastic Bottles,plastic_bottles,8,9,8
00001402.jpg,Wine Bottle,wine_bottle,9,7,8
00001608.jpg,Plastic Bottles,plastic_bottles,5,7,9
00001604.jpg,Water Bottle,water_bottle,9,8,8
00004339.jpg,Plastic Bottles,plastic_bottles,8,7,6
00001138.jpg,Plastic Bottles,plastic_bottles,8,7,8
00000689.jpg,Beer Bottles,beer_bottles,5,6,6
00002801.jpg,Soda Bottle,soda_bottle,9,8,9
00002950.jpg,Soda Bottle,soda_bottle,6,6,7
00004170.jpg,Water Bottle,water_bottle,8,6,8
00003648.jpg,Beer Bottles,beer_bottles,5,7,8
00000763.jpg,Soda Bottle,soda_bottle,9,8,8
00004265.jpg,Beer Bottles,beer_bottles,5,8,8
00003372.jpg,Beer Bottles,beer_bottles,6,8,9
00000000.jpg,Plastic Bottles,plastic_bottles,8,6,9
00001635.jpg,Water Bottle,water_bottle,9,6,6
00004260.jpg,Wine Bottle,wine_bottle,5,9,7
00001919.jpg,Plastic Bottles,plastic_bottles,9,6,6
00003013.jpg,Wine Bottle,wine_bottle,9,7,6
00004895.jpg,Beer Bottles,beer_bottles,7,9,9
00001641.jpg,Wine Bottle,wine_bottle,9,9,8
00003412.jpg,Beer Bottles,beer_bottles,6,6,7
00000462.jpg,Soda Bottle,soda_bottle,8,9,9
00000538.jpg,Plastic Bottles,plastic_bottles,8,8,8
00002641.jpg,Plastic Bottles,plastic_bottles,9,9,7
00002473.jpg,Plastic Bottles,plastic_bottles,8,8,7
00004019.jpg,Wine Bottle,wine_bottle,6,9,7
00003302.jpg,Plastic Bottles,plastic_bottles,8,9,6
00001297.jpg,Soda Bottle,soda_bottle,9,7,8
00004812.jpg,Water Bottle,water_bottle,7,8,7
00000087.jpg,Plastic Bottles,plastic_bottles,5,8,9
00004378.jpg,Plastic Bottles,plastic_bottles,9,9,8
00004328.jpg,Water Bottle,water_bottle,7,9,8
00002788.jpg,Beer Bottles,beer_bottles,7,6,8
00001595.jpg,Beer Bottles,beer_bottles,6,6,8
00002057.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000779.jpg,Plastic Bottles,plastic_bottles,7,9,9
00002626.jpg,Water Bottle,water_bottle,9,8,6
00003966.jpg,Beer Bottles,beer_bottles,7,6,6
00001583.jpg,Wine Bottle,wine_bottle,7,6,8
00002380.jpg,Plastic Bottles,plastic_bottles,5,9,7
00004001.jpg,Plastic Bottles,plastic_bottles,5,7,7
00003684.jpg,Wine Bottle,wine_bottle,6,8,8
00002926.jpg,Beer Bottles,beer_bottles,7,6,7
00000317.jpg,Wine Bottle,wine_bottle,9,9,6
00001497.jpg,Wine Bottle,wine_bottle,9,7,8
00002828.jpg,Soda Bottle,soda_bottle,8,6,9
00000092.jpg,Plastic Bottles,plastic_bottles,5,7,6
00001265.jpg,Plastic Bottles,plastic_bottles,7,9,8
00001565.jpg,Soda Bottle,soda_bottle,9,6,6
00001693.jpg,Soda Bottle,soda_bottle,9,7,6
00004070.jpg,Soda Bottle,soda_bottle,5,9,9
00001048.jpg,Wine Bottle,wine_bottle,8,8,8
00001352.jpg,Water Bottle,water_bottle,7,8,6
00004765.jpg,Soda Bottle,soda_bottle,8,9,8
00002914.jpg,Wine Bottle,wine_bottle,8,6,8
00004363.jpg,Water Bottle,water_bottle,5,7,9
00003876.jpg,Water Bottle,water_bottle,9,6,7
00001623.jpg,Plastic Bottles,plastic_bottles,7,6,8
00003001.jpg,Plastic Bottles,plastic_bottles,9,9,7
00004796.jpg,Wine Bottle,wine_bottle,5,8,9
00000558.jpg,Soda Bottle,soda_bottle,5,7,8
00003130.jpg,Beer Bottles,beer_bottles,5,8,7
00002845.jpg,Beer Bottles,beer_bottles,7,9,6
00000644.jpg,Wine Bottle,wine_bottle,8,7,8
00002842.jpg,Wine Bottle,wine_bottle,8,8,9
00004476.jpg,Soda Bottle,soda_bottle,6,9,8
00000884.jpg,Wine Bottle,wine_bottle,5,9,8
00003298.jpg,Wine Bottle,wine_bottle,5,8,8
00001875.jpg,Soda Bottle,soda_bottle,9,7,8
00003384.jpg,Soda Bottle,soda_bottle,7,7,8
00001430.jpg,Plastic Bottles,plastic_bottles,9,7,8
00002823.jpg,Soda Bottle,soda_bottle,5,9,8
00004482.jpg,Beer Bottles,beer_bottles,9,8,6
00002079.jpg,Soda Bottle,soda_bottle,5,7,7
00003555.jpg,Beer Bottles,beer_bottles,6,9,7
00003520.jpg,Plastic Bottles,plastic_bottles,6,8,8
00003603.jpg,Soda Bottle,soda_bottle,9,6,8
00002113.jpg,Beer Bottles,beer_bottles,8,9,9
00001117.jpg,Beer Bottles,beer_bottles,6,9,9
00003947.jpg,Wine Bottle,wine_bottle,9,7,8
00002722.jpg,Beer Bottles,beer_bottles,7,9,8
00001878.jpg,Wine Bottle,wine_bottle,5,6,7
00002194.jpg,Wine Bottle,wine_bottle,8,7,6
00000292.jpg,Soda Bottle,soda_bottle,5,9,6
00003732.jpg,Plastic Bottles,plastic_bottles,9,9,9
00001748.jpg,Beer Bottles,beer_bottles,8,6,9
00001828.jpg,Water Bottle,water_bottle,8,8,6
00003190.jpg,Soda Bottle,soda_bottle,7,8,8
00001090.jpg,Plastic Bottles,plastic_bottles,6,9,8
00002479.jpg,Water Bottle,water_bottle,5,9,8
00000576.jpg,Soda Bottle,soda_bottle,6,9,6
00000999.jpg,Plastic Bottles,plastic_bottles,8,9,7
00001853.jpg,Water Bottle,water_bottle,8,6,6
00000232.jpg,Wine Bottle,wine_bottle,6,6,8
00004420.jpg,Soda Bottle,soda_bottle,5,7,9
00003871.jpg,Wine Bottle,wine_bottle,7,7,9
00004829.jpg,Wine Bottle,wine_bottle,8,6,8
00001377.jpg,Water Bottle,water_bottle,9,8,8
00002203.jpg,Plastic Bottles,plastic_bottles,5,8,6
00003379.jpg,Plastic Bottles,plastic_bottles,6,7,8
00003175.jpg,Wine Bottle,wine_bottle,7,9,7
00003503.jpg,Wine Bottle,wine_bottle,8,8,7
00004405.jpg,Beer Bottles,beer_bottles,9,6,8
00004461.jpg,Plastic Bottles,plastic_bottles,8,9,6
00001224.jpg,Water Bottle,water_bottle,7,9,6
00004865.jpg,Wine Bottle,wine_bottle,5,9,9
00004967.jpg,Beer Bottles,beer_bottles,6,6,7
00002038.jpg,Water Bottle,water_bottle,7,9,6
00003845.jpg,Plastic Bottles,plastic_bottles,6,9,6
00001893.jpg,Beer Bottles,beer_bottles,7,7,6
00002090.jpg,Plastic Bottles,plastic_bottles,5,9,8
00001123.jpg,Water Bottle,water_bottle,6,7,7
00004433.jpg,Water Bottle,water_bottle,8,6,8
00002401.jpg,Beer Bottles,beer_bottles,9,8,8
00002239.jpg,Wine Bottle,wine_bottle,8,7,6
00000679.jpg,Beer Bottles,beer_bottles,5,9,9
00000408.jpg,Water Bottle,water_bottle,9,7,8
00004565.jpg,Soda Bottle,soda_bottle,8,8,9
00002337.jpg,Soda Bottle,soda_bottle,6,6,8
00001783.jpg,Plastic Bottles,plastic_bottles,6,8,9
00004335.jpg,Water Bottle,water_bottle,8,9,6
00003913.jpg,Soda Bottle,soda_bottle,7,9,8
00001443.jpg,Beer Bottles,beer_bottles,8,8,8
00001229.jpg,Plastic Bottles,plastic_bottles,8,7,8
00004783.jpg,Water Bottle,water_bottle,8,9,8
00000705.jpg,Beer Bottles,beer_bottles,5,6,9
00003468.jpg,Water Bottle,water_bottle,7,8,8
00003453.jpg,Plastic Bottles,plastic_bottles,9,9,8
00002623.jpg,Water Bottle,water_bottle,6,9,7
00001574.jpg,Water Bottle,water_bottle,7,9,9
00002422.jpg,Beer Bottles,beer_bottles,6,7,8
00001212.jpg,Water Bottle,water_bottle,8,6,9
00003605.jpg,Wine Bottle,wine_bottle,8,8,8
00004366.jpg,Soda Bottle,soda_bottle,9,9,8
00002935.jpg,Water Bottle,water_bottle,7,9,8
00004167.jpg,Soda Bottle,soda_bottle,9,9,9
00001271.jpg,Beer Bottles,beer_bottles,6,9,7
00001001.jpg,Beer Bottles,beer_bottles,5,9,6
00004600.jpg,Wine Bottle,wine_bottle,9,9,6
00002404.jpg,Wine Bottle,wine_bottle,6,6,8
00004030.jpg,Soda Bottle,soda_bottle,9,9,7
00001334.jpg,Plastic Bottles,plastic_bottles,5,9,8
00003807.jpg,Beer Bottles,beer_bottles,8,9,8
00000402.jpg,Wine Bottle,wine_bottle,8,7,8
00000170.jpg,Soda Bottle,soda_bottle,8,6,8
00002965.jpg,Wine Bottle,wine_bottle,9,9,9
00002029.jpg,Beer Bottles,beer_bottles,7,9,9
00004583.jpg,Plastic Bottles,plastic_bottles,5,9,6
00003158.jpg,Beer Bottles,beer_bottles,5,6,6
00001703.jpg,Beer Bottles,beer_bottles,9,8,9
00001265.jpg,Beer Bottles,beer_bottles,5,6,6
00002655.jpg,Plastic Bottles,plastic_bottles,6,7,6
00000642.jpg,Wine Bottle,wine_bottle,8,9,6
00004844.jpg,Plastic Bottles,plastic_bottles,9,9,9
00004738.jpg,Water Bottle,water_bottle,6,6,8
00001042.jpg,Wine Bottle,wine_bottle,5,6,8
00003764.jpg,Beer Bottles,beer_bottles,9,8,7
00003325.jpg,Plastic Bottles,plastic_bottles,9,9,7
00001565.jpg,Beer Bottles,beer_bottles,8,6,8
00003131.jpg,Wine Bottle,wine_bottle,5,9,9
00002622.jpg,Beer Bottles,beer_bottles,8,9,7
00000389.jpg,Beer Bottles,beer_bottles,8,8,8
00000630.jpg,Beer Bottles,beer_bottles,8,9,8
00002505.jpg,Soda Bottle,soda_bottle,5,9,7
00004149.jpg,Soda Bottle,soda_bottle,5,8,6
00002401.jpg,Soda Bottle,soda_bottle,5,8,9
00002402.jpg,Wine Bottle,wine_bottle,6,8,8
00004781.jpg,Beer Bottles,beer_bottles,7,9,8
00001233.jpg,Water Bottle,water_bottle,6,7,8
00002559.jpg,Wine Bottle,wine_bottle,7,9,8
00003352.jpg,Soda Bottle,soda_bottle,6,8,7
00000940.jpg,Beer Bottles,beer_bottles,6,6,6
00003126.jpg,Plastic Bottles,plastic_bottles,9,8,7
00004419.jpg,Wine Bottle,wine_bottle,9,7,8
00004698.jpg,Beer Bottles,beer_bottles,8,9,7
00003117.jpg,Soda Bottle,soda_bottle,9,7,8
00004293.jpg,Soda Bottle,soda_bottle,9,9,9
00001481.jpg,Water Bottle,water_bottle,7,8,9
00000713.jpg,Plastic Bottles,plastic_bottles,8,9,6
00002205.jpg,Plastic Bottles,plastic_bottles,8,9,6
00000465.jpg,Wine Bottle,wine_bottle,9,9,8
00000908.jpg,Beer Bottles,beer_bottles,6,7,7
00000593.jpg,Soda Bottle,soda_bottle,6,6,8
00003686.jpg,Soda Bottle,soda_bottle,9,9,8
00002250.jpg,Soda Bottle,soda_bottle,5,6,9
00000997.jpg,Plastic Bottles,plastic_bottles,9,6,6
00001330.jpg,Plastic Bottles,plastic_bottles,8,8,6
00003690.jpg,Beer Bottles,beer_bottles,9,8,8
00002474.jpg,Beer Bottles,beer_bottles,8,8,6
00000586.jpg,Water Bottle,water_bottle,7,6,7
00002936.jpg,Wine Bottle,wine_bottle,9,9,9
00000102.jpg,Plastic Bottles,plastic_bottles,8,6,7
00002090.jpg,Water Bottle,water_bottle,9,9,6
00004309.jpg,Beer Bottles,beer_bottles,6,7,8
00004598.jpg,Soda Bottle,soda_bottle,5,8,8
00004949.jpg,Water Bottle,water_bottle,7,8,8
00003524.jpg,Water Bottle,water_bottle,5,8,9
00001604.jpg,Plastic Bottles,plastic_bottles,5,6,9
00000116.jpg,Plastic Bottles,plastic_bottles,6,6,8
00002532.jpg,Beer Bottles,beer_bottles,5,8,9
00004223.jpg,Beer Bottles,beer_bottles,8,8,9
00003008.jpg,Water Bottle,water_bottle,7,6,8
00001904.jpg,Beer Bottles,beer_bottles,8,6,9
00000055.jpg,Water Bottle,water_bottle,5,8,8
00004782.jpg,Beer Bottles,beer_bottles,7,8,7
00001660.jpg,Water Bottle,water_bottle,8,6,9
00004466.jpg,Plastic Bottles,plastic_bottles,6,9,8
00003366.jpg,Plastic Bottles,plastic_bottles,6,8,8
00001242.jpg,Plastic Bottles,plastic_bottles,9,9,9
00004622.jpg,Beer Bottles,beer_bottles,5,9,9
00000775.jpg,Wine Bottle,wine_bottle,9,6,8
00004663.jpg,Water Bottle,water_bottle,9,8,8
00000693.jpg,Plastic Bottles,plastic_bottles,5,9,7
00002898.jpg,Plastic Bottles,plastic_bottles,7,7,9
00004470.jpg,Wine Bottle,wine_bottle,6,9,8
00002653.jpg,Soda Bottle,soda_bottle,7,6,7
00001371.jpg,Soda Bottle,soda_bottle,7,8,8
00004100.jpg,Water Bottle,water_bottle,9,7,9
00001950.jpg,Beer Bottles,beer_bottles,8,9,8
00004390.jpg,Water Bottle,water_bottle,8,7,6
00000603.jpg,Wine Bottle,wine_bottle,5,9,7
00003111.jpg,Plastic Bottles,plastic_bottles,5,9,7
00003997.jpg,Soda Bottle,soda_bottle,9,6,7
00001146.jpg,Beer Bottles,beer_bottles,9,9,8
00002174.jpg,Wine Bottle,wine_bottle,8,9,8
00003712.jpg,Beer Bottles,beer_bottles,5,6,7
00000166.jpg,Beer Bottles,beer_bottles,8,8,9
00004831.jpg,Beer Bottles,beer_bottles,7,9,8
00004878.jpg,Wine Bottle,wine_bottle,7,8,9
00003095.jpg,Soda Bottle,soda_bottle,7,9,8
00001567.jpg,Beer Bottles,beer_bottles,8,8,7
00002317.jpg,Soda Bottle,soda_bottle,6,7,8
00003914.jpg,Wine Bottle,wine_bottle,5,8,8
00003101.jpg,Wine Bottle,wine_bottle,9,7,8
00004827.jpg,Beer Bottles,beer_bottles,9,7,8
00003353.jpg,Water Bottle,water_bottle,7,9,9
00002916.jpg,Beer Bottles,beer_bottles,7,7,6
00004263.jpg,Wine Bottle,wine_bottle,9,7,7
00001657.jpg,Water Bottle,water_bottle,7,8,6
00004711.jpg,Plastic Bottles,plastic_bottles,5,9,8
00003543.jpg,Wine Bottle,wine_bottle,8,8,9
00001196.jpg,Plastic Bottles,plastic_bottles,9,9,8
00003788.jpg,Soda Bottle,soda_bottle,9,7,8
00004696.jpg,Plastic Bottles,plastic_bottles,7,7,6
00000275.jpg,Beer Bottles,beer_bottles,7,9,6
00004840.jpg,Wine Bottle,wine_bottle,9,9,7
00001661.jpg,Wine Bottle,wine_bottle,8,9,8
00000977.jpg,Beer Bottles,beer_bottles,9,9,8
00001744.jpg,Water Bottle,water_bottle,5,7,6
00003345.jpg,Plastic Bottles,plastic_bottles,9,8,6
00002344.jpg,Plastic Bottles,plastic_bottles,5,9,8
00001029.jpg,Soda Bottle,soda_bottle,5,8,6
00000000.jpg,Beer Bottles,beer_bottles,7,8,7
00002067.jpg,Soda Bottle,soda_bottle,9,9,7
00001755.jpg,Wine Bottle,wine_bottle,7,8,9
00000921.jpg,Beer Bottles,beer_bottles,6,8,8
00000377.jpg,Beer Bottles,beer_bottles,9,6,9
00002416.jpg,Soda Bottle,soda_bottle,8,6,7
00004267.jpg,Wine Bottle,wine_bottle,6,7,7
00004444.jpg,Plastic Bottles,plastic_bottles,8,6,8
00003554.jpg,Soda Bottle,soda_bottle,8,6,6
00001062.jpg,Wine Bottle,wine_bottle,5,8,8
00003705.jpg,Wine Bottle,wine_bottle,6,7,8
00004022.jpg,Water Bottle,water_bottle,6,6,8
00003497.jpg,Plastic Bottles,plastic_bottles,7,8,7
00002482.jpg,Wine Bottle,wine_bottle,5,7,7
00004334.jpg,Soda Bottle,soda_bottle,7,6,9
00001745.jpg,Plastic Bottles,plastic_bottles,8,8,8
00001475.jpg,Soda Bottle,soda_bottle,6,8,7
00001472.jpg,Plastic Bottles,plastic_bottles,9,9,9
00000065.jpg,Wine Bottle,wine_bottle,7,9,8
00004600.jpg,Plastic Bottles,plastic_bottles,9,6,9
00001392.jpg,Plastic Bottles,plastic_bottles,5,8,8
00004573.jpg,Plastic Bottles,plastic_bottles,8,8,6
00003690.jpg,Plastic Bottles,plastic_bottles,6,9,7
00002351.jpg,Soda Bottle,soda_bottle,9,8,9
00000239.jpg,Water Bottle,water_bottle,7,6,8
00000547.jpg,Wine Bottle,wine_bottle,9,9,8
00001753.jpg,Plastic Bottles,plastic_bottles,9,9,8
00004300.jpg,Soda Bottle,soda_bottle,6,7,7
00000261.jpg,Soda Bottle,soda_bottle,8,9,9
00001576.jpg,Beer Bottles,beer_bottles,9,7,8
00000281.jpg,Water Bottle,water_bottle,5,7,8
00003207.jpg,Water Bottle,water_bottle,5,6,7
00003388.jpg,Soda Bottle,soda_bottle,9,8,7
00004425.jpg,Beer Bottles,beer_bottles,6,7,7
00004548.jpg,Plastic Bottles,plastic_bottles,9,9,8
00003975.jpg,Plastic Bottles,plastic_bottles,8,6,6
00001585.jpg,Plastic Bottles,plastic_bottles,7,7,8
00002845.jpg,Wine Bottle,wine_bottle,6,8,8
00001431.jpg,Beer Bottles,beer_bottles,7,9,6
00001454.jpg,Water Bottle,water_bottle,5,9,8
00002394.jpg,Wine Bottle,wine_bottle,6,7,8
00001091.jpg,Water Bottle,water_bottle,5,8,8
00003471.jpg,Wine Bottle,wine_bottle,9,6,6
00003863.jpg,Wine Bottle,wine_bottle,9,9,7
00001446.jpg,Beer Bottles,beer_bottles,9,9,7
00001390.jpg,Beer Bottles,beer_bottles,8,9,7
00003817.jpg,Plastic Bottles,plastic_bottles,9,8,8
00002611.jpg,Plastic Bottles,plastic_bottles,5,7,7
00002250.jpg,Water Bottle,water_bottle,6,8,8
00003564.jpg,Soda Bottle,soda_bottle,8,6,6
00003878.jpg,Soda Bottle,soda_bottle,8,7,8
00000473.jpg,Beer Bottles,beer_bottles,8,7,8
00001988.jpg,Water Bottle,water_bottle,9,9,7
00003344.jpg,Wine Bottle,wine_bottle,5,9,8
00001158.jpg,Water Bottle,water_bottle,9,7,7
00003881.jpg,Wine Bottle,wine_bottle,7,9,6
00001973.jpg,Wine Bottle,wine_bottle,9,8,8
00000739.jpg,Water Bottle,water_bottle,8,9,6
00003636.jpg,Soda Bottle,soda_bottle,7,6,8
00001406.jpg,Water Bottle,water_bottle,9,9,9
00003919.jpg,Water Bottle,water_bottle,6,8,9
00000977.jpg,Water Bottle,water_bottle,9,8,9
00001037.jpg,Plastic Bottles,plastic_bottles,9,6,7
00004650.jpg,Beer Bottles,beer_bottles,7,6,9
00001456.jpg,Wine Bottle,wine_bottle,8,8,7
00004105.jpg,Wine Bottle,wine_bottle,7,9,8
00003599.jpg,Wine Bottle,wine_bottle,7,9,8
00002985.jpg,Soda Bottle,soda_bottle,7,9,8
00000661.jpg,Plastic Bottles,plastic_bottles,7,7,9
00002477.jpg,Beer Bottles,beer_bottles,5,8,8
00002818.jpg,Wine Bottle,wine_bottle,6,9,7
00004229.jpg,Beer Bottles,beer_bottles,7,9,8
00001415.jpg,Soda Bottle,soda_bottle,9,7,8
00003946.jpg,Water Bottle,water_bottle,9,7,6
00004337.jpg,Water Bottle,water_bottle,7,6,6
00002943.jpg,Plastic Bottles,plastic_bottles,5,9,8
00002984.jpg,Wine Bottle,wine_bottle,6,6,8
00002103.jpg,Soda Bottle,soda_bottle,7,8,7
00001611.jpg,Soda Bottle,soda_bottle,7,7,8
00001840.jpg,Soda Bottle,soda_bottle,6,9,8
00000106.jpg,Beer Bottles,beer_bottles,8,9,8
00001618.jpg,Beer Bottles,beer_bottles,5,7,9
00002092.jpg,Beer Bottles,beer_bottles,6,6,9
00002716.jpg,Wine Bottle,wine_bottle,5,9,6
00002014.jpg,Soda Bottle,soda_bottle,5,9,9
00002337.jpg,Wine Bottle,wine_bottle,6,7,7
00003075.jpg,Beer Bottles,beer_bottles,9,8,7
00001920.jpg,Plastic Bottles,plastic_bottles,9,7,7
00000610.jpg,Water Bottle,water_bottle,7,9,7
00001422.jpg,Soda Bottle,soda_bottle,6,6,7
00003286.jpg,Wine Bottle,wine_bottle,7,7,9
00004223.jpg,Plastic Bottles,plastic_bottles,7,9,8
00004939.jpg,Wine Bottle,wine_bottle,8,6,8
00002084.jpg,Water Bottle,water_bottle,5,9,7
00003661.jpg,Soda Bottle,soda_bottle,5,7,8
00001832.jpg,Beer Bottles,beer_bottles,5,9,7
00004546.jpg,Beer Bottles,beer_bottles,5,9,7
00000396.jpg,Plastic Bottles,plastic_bottles,5,8,8
00001820.jpg,Beer Bottles,beer_bottles,7,9,6
00002473.jpg,Wine Bottle,wine_bottle,7,7,8
00000505.jpg,Water Bottle,water_bottle,9,9,8
00003466.jpg,Water Bottle,water_bottle,9,9,8
00003397.jpg,Plastic Bottles,plastic_bottles,8,7,9
00003609.jpg,Wine Bottle,wine_bottle,5,8,8
00003270.jpg,Beer Bottles,beer_bottles,5,6,6
00004789.jpg,Soda Bottle,soda_bottle,5,7,9
00004304.jpg,Plastic Bottles,plastic_bottles,6,6,8
00000026.jpg,Plastic Bottles,plastic_bottles,6,6,9
00003785.jpg,Plastic Bottles,plastic_bottles,7,9,8
00004735.jpg,Soda Bottle,soda_bottle,6,9,8
00004059.jpg,Soda Bottle,soda_bottle,9,9,8
00002726.jpg,Soda Bottle,soda_bottle,7,9,8
00000025.jpg,Water Bottle,water_bottle,6,7,7
00001747.jpg,Beer Bottles,beer_bottles,8,8,6
00003480.jpg,Beer Bottles,beer_bottles,7,6,8
00002302.jpg,Plastic Bottles,plastic_bottles,6,9,7
00000548.jpg,Soda Bottle,soda_bottle,7,7,8
00004438.jpg,Water Bottle,water_bottle,8,8,6
00000460.jpg,Soda Bottle,soda_bottle,7,7,8
00000126.jpg,Wine Bottle,wine_bottle,9,6,6
00004635.jpg,Soda Bottle,soda_bottle,9,9,7
00000605.jpg,Soda Bottle,soda_bottle,7,6,7
00000247.jpg,Plastic Bottles,plastic_bottles,9,7,8
00000412.jpg,Plastic Bottles,plastic_bottles,5,6,6
00002736.jpg,Water Bottle,water_bottle,8,6,9
00002121.jpg,Soda Bottle,soda_bottle,9,7,9
00000271.jpg,Wine Bottle,wine_bottle,5,6,8
00004791.jpg,Water Bottle,water_bottle,7,6,8
00004676.jpg,Beer Bottles,beer_bottles,8,7,7
00004110.jpg,Plastic Bottles,plastic_bottles,7,8,7
00002359.jpg,Wine Bottle,wine_bottle,6,7,6
00000665.jpg,Beer Bottles,beer_bottles,5,9,7
00000032.jpg,Wine Bottle,wine_bottle,7,9,9
00000868.jpg,Wine Bottle,wine_bottle,5,7,7
00001440.jpg,Plastic Bottles,plastic_bottles,7,9,7
00004390.jpg,Wine Bottle,wine_bottle,7,9,8
00001373.jpg,Plastic Bottles,plastic_bottles,8,6,7
00004576.jpg,Beer Bottles,beer_bottles,8,7,9
00001216.jpg,Soda Bottle,soda_bottle,7,7,8
00004271.jpg,Water Bottle,water_bottle,6,8,8
00002283.jpg,Beer Bottles,beer_bottles,8,6,7
00004611.jpg,Plastic Bottles,plastic_bottles,9,6,8
00003963.jpg,Plastic Bottles,plastic_bottles,6,7,7
00002525.jpg,Soda Bottle,soda_bottle,5,7,8
00000298.jpg,Soda Bottle,soda_bottle,6,9,6
00001408.jpg,Water Bottle,water_bottle,7,7,6
00000594.jpg,Plastic Bottles,plastic_bottles,9,8,6
00000118.jpg,Plastic Bottles,plastic_bottles,5,7,8
00002534.jpg,Wine Bottle,wine_bottle,5,9,7
00004554.jpg,Water Bottle,water_bottle,8,9,8
00003815.jpg,Beer Bottles,beer_bottles,5,9,7
00003536.jpg,Soda Bottle,soda_bottle,5,8,7
00002745.jpg,Wine Bottle,wine_bottle,9,9,7
00003783.jpg,Beer Bottles,beer_bottles,9,9,7
00003276.jpg,Soda Bottle,soda_bottle,5,6,6
00003300.jpg,Wine Bottle,wine_bottle,5,8,6
00002903.jpg,Plastic Bottles,plastic_bottles,7,9,7
00001821.jpg,Beer Bottles,beer_bottles,6,6,8
00000946.jpg,Water Bottle,water_bottle,8,9,7
00003631.jpg,Plastic Bottles,plastic_bottles,7,7,6
00003039.jpg,Wine Bottle,wine_bottle,9,9,9
00003725.jpg,Water Bottle,water_bottle,7,6,9
00001070.jpg,Water Bottle,water_bottle,7,8,9
00002657.jpg,Wine Bottle,wine_bottle,9,6,8
00003262.jpg,Water Bottle,water_bottle,7,9,9
00003476.jpg,Soda Bottle,soda_bottle,6,9,8
00003258.jpg,Water Bottle,water_bottle,6,7,9
00000543.jpg,Water Bottle,water_bottle,8,7,8
00000807.jpg,Water Bottle,water_bottle,6,7,6
00003491.jpg,Plastic Bottles,plastic_bottles,8,8,8
00002874.jpg,Soda Bottle,soda_bottle,8,9,8
00001934.jpg,Soda Bottle,soda_bottle,9,9,6
00001135.jpg,Water Bottle,water_bottle,6,9,8
00002571.jpg,Soda Bottle,soda_bottle,7,8,6
00000788.jpg,Water Bottle,water_bottle,8,6,7
00002735.jpg,Soda Bottle,soda_bottle,7,9,8
00004130.jpg,Wine Bottle,wine_bottle,7,8,8
00004487.jpg,Beer Bottles,beer_bottles,6,7,9
00000324.jpg,Soda Bottle,soda_bottle,7,6,6
00000821.jpg,Wine Bottle,wine_bottle,7,9,6
00004195.jpg,Wine Bottle,wine_bottle,8,6,6
00004288.jpg,Beer Bottles,beer_bottles,5,7,8
00001123.jpg,Beer Bottles,beer_bottles,5,9,9
00003844.jpg,Beer Bottles,beer_bottles,9,9,8
00004914.jpg,Beer Bottles,beer_bottles,8,9,8
00001666.jpg,Wine Bottle,wine_bottle,9,6,6
00000999.jpg,Wine Bottle,wine_bottle,8,6,8
00002237.jpg,Wine Bottle,wine_bottle,9,8,9
00000376.jpg,Wine Bottle,wine_bottle,8,9,9
00004694.jpg,Beer Bottles,beer_bottles,6,6,7
00003948.jpg,Soda Bottle,soda_bottle,5,7,6
00003000.jpg,Beer Bottles,beer_bottles,5,9,9
00004819.jpg,Beer Bottles,beer_bottles,6,9,8
00002867.jpg,Wine Bottle,wine_bottle,5,8,8
00002519.jpg,Beer Bottles,beer_bottles,9,9,6
00003763.jpg,Soda Bottle,soda_bottle,6,7,9
00003979.jpg,Plastic Bottles,plastic_bottles,8,9,8
